id	shit[0]	shit[1]	shit[2]	shit[3]	shit[4]	shit[5]	shit[6]	shit[7]	shit[8]
2313	1	2	2	1	2	2	1	2	2
2314	1	2	2	1	2	2	1	2	2
2315	1	2	2	1	2	2	1	2	2
2316	1	2	2	1	2	2	1	2	2
2317	1	2	2	1	2	2	1	2	2
2318	1	2	2	1	2	2	1	2	2
2319	1	2	2	1	2	2	1	2	2
2320	1	2	2	1	2	2	1	2	2
2321	1	2	2	1	2	2	1	2	2
3123	1	2	2	1	2	2	1	2	2
3124	1	2	2	1	2	2	1	2	2
3125	1	2	2	1	2	2	1	2	2
3126	1	2	2	1	2	2	1	2	2
3127	1	2	2	1	2	2	1	2	2
3128	1	2	2	1	2	2	1	2	2
3129	1	2	2	1	2	2	1	2	2
3130	1	2	2	1	1	2	1	2	2
3131	1	2	2	1	2	2	1	2	2
3132	1	2	2	1	2	2	1	2	2
3133	1	2	2	1	2	2	1	2	2
3134	1	2	2	1	2	2	1	2	2
3135	1	2	2	1	2	2	1	2	2
3136	1	2	2	1	2	2	1	2	2
3137	1	2	2	1	2	2	1	2	2
3138	1	2	2	1	2	2	1	2	2
3139	1	2	2	1	2	2	1	2	2
3140	1	2	2	1	2	2	1	2	2
3141	1	2	2	1	2	2	1	2	2
3142	1	2	2	1	2	2	1	2	2
3143	1	2	2	1	2	2	1	2	2
3144	1	2	2	1	2	2	1	2	2
3145	1	2	2	1	2	2	1	2	2
3146	1	2	2	1	2	2	1	2	2
3147	1	2	2	1	2	2	1	2	2
3148	1	2	2	1	2	2	1	2	2
3149	1	2	2	1	2	2	1	2	2
3150	1	2	2	1	2	2	1	2	2
3151	1	2	2	1	2	2	1	2	2
3152	1	2	2	1	2	2	1	2	2
3153	1	2	2	1	2	2	1	2	2
3154	1	2	2	1	2	2	1	2	2
3155	1	2	2	1	2	2	1	2	2
3156	1	2	2	1	2	2	1	2	2
3157	2	2	2	1	2	2	1	2	2
3158	1	2	2	1	2	2	1	2	2
3159	1	2	2	1	2	2	1	2	2
3160	1	2	2	1	2	2	1	2	2
3161	1	2	2	1	2	2	1	2	2
3163	1	2	2	1	2	2	1	2	2
3164	1	2	2	1	2	2	1	2	2
3165	1	1	2	1	1	2	1	1	2
3167	1	2	2	1	2	2	1	2	2
3168	1	1	2	1	1	2	1	1	2
3169	1	2	2	1	2	2	1	2	2
3170	1	2	2	1	2	2	1	2	2
3171	1	1	2	1	1	2	1	1	2
3172	1	2	2	1	2	2	1	2	2
3173	1	1	2	1	1	2	1	1	2
3174	1	2	2	1	2	2	1	2	2
3175	1	1	2	1	1	2	1	1	2
3176	1	2	2	1	2	2	1	2	2
3177	1	2	2	1	2	2	1	2	2
3178	1	1	2	1	1	2	1	1	2
3179	1	2	2	1	2	2	1	2	2
3180	1	1	2	1	1	2	1	1	2
3181	1	2	2	1	2	2	1	2	2
3182	1	1	2	1	1	2	1	1	2
3183	1	2	2	1	2	2	1	2	2
3184	1	2	2	1	2	2	1	2	2
3185	1	1	2	1	1	2	1	1	2
3186	1	2	2	1	2	2	1	2	2
3187	1	2	2	1	2	2	1	2	2
3188	1	2	2	1	2	2	1	2	2
3189	1	2	2	1	2	2	1	2	2
3190	1	2	2	1	2	2	1	2	2
3191	1	2	2	1	2	2	1	2	2
3192	1	2	2	1	2	2	1	2	2
3193	1	2	2	1	2	2	1	2	2
3194	1	2	2	1	2	2	1	2	2
3195	1	2	2	1	2	2	1	2	2
3196	1	2	2	1	2	2	1	2	2
3197	1	2	2	1	2	2	1	2	2
3198	1	2	2	1	2	2	1	2	2
3199	1	2	2	1	2	2	1	2	2
3202	1	2	2	1	2	2	1	2	2
3204	1	2	2	1	2	2	1	2	2
3205	1	2	2	1	2	2	1	2	2
3206	1	2	2	1	2	2	1	2	2
3260	1	1	2	1	1	2	1	1	2
3261	1	1	2	1	1	2	1	1	2
3262	1	1	2	1	1	2	1	1	2
3626	1	1	2	1	1	2	1	1	2
3627	1	2	2	1	2	2	1	2	2
3628	1	2	2	1	2	2	1	2	2
3632	1	2	2	1	2	2	1	2	2
3633	1	2	2	1	2	2	1	2	2
4001	1	1	2	1	1	2	1	1	2
4002	1	2	2	1	2	2	1	2	2
4017	1	2	2	1	2	2	1	2	2
4018	1	1	2	1	1	2	1	1	2
4019	1	2	2	1	2	2	1	2	2
4020	1	2	2	1	2	2	1	2	2
4024	1	2	2	1	2	2	1	2	2
4025	1	2	2	1	2	2	1	2	2
4026	1	1	2	1	1	2	1	1	2
4027	1	2	2	1	2	2	1	2	2
4028	1	2	2	1	2	2	1	2	2
4029	1	2	2	1	2	2	1	2	2
4030	1	2	2	1	2	2	1	2	2
4031	1	2	2	1	2	2	1	2	2
4032	1	2	2	1	2	2	1	2	2
4033	1	2	2	1	2	2	1	2	2
4034	1	2	2	1	2	2	1	2	2
4035	1	2	2	1	2	2	1	2	2
4036	1	2	2	1	2	2	1	2	2
4037	1	2	2	1	2	2	1	2	2
4038	1	2	2	1	2	2	1	2	2
4039	1	2	2	1	2	2	1	2	2
4040	1	1	2	1	1	2	1	1	2
4041	1	1	2	1	1	2	1	1	2
4042	1	1	2	1	1	2	1	1	2
4043	1	1	2	1	1	2	1	1	2
4044	1	2	2	1	2	2	1	2	2
4046	1	2	2	1	2	2	1	2	2
4047	1	2	2	1	2	2	1	2	2
4048	1	2	2	1	2	2	1	2	2
4049	1	1	2	1	1	2	1	1	2
4050	1	2	2	1	2	2	1	2	2
4051	1	2	2	1	2	2	1	2	2
4052	1	2	2	1	2	2	1	2	2
4053	1	2	2	1	2	2	1	2	2
4054	1	2	2	1	2	2	1	2	2
4055	1	2	2	1	2	2	1	2	2
4063	1	2	2	1	2	2	1	2	2
4064	1	2	2	1	2	2	1	2	2
4065	1	2	2	1	2	2	1	2	2
4066	1	1	2	1	1	2	1	1	2
4067	1	2	2	1	2	2	1	2	2
4068	1	1	2	1	2	2	1	2	2
4069	1	1	2	1	1	2	1	1	2
4072	1	2	2	1	2	2	1	2	2
4073	1	2	2	1	2	2	1	2	2
4074	1	2	2	1	2	2	1	2	2
4075	1	2	2	1	2	2	1	2	2
4076	1	2	2	1	2	2	1	2	2
4077	1	2	2	1	2	2	1	2	2
4078	1	1	2	1	1	2	1	1	2
4080	1	2	2	1	2	2	1	2	2
4081	1	2	2	1	2	2	1	2	2
4082	1	2	2	1	2	2	1	2	2
4083	1	2	2	1	2	2	1	2	2
4087	1	1	2	1	1	2	1	1	2
4088	1	2	2	1	2	2	1	2	2
4089	1	2	2	1	2	2	1	2	2
4090	1	2	2	1	2	2	1	2	2
4091	1	2	2	1	2	2	1	2	2
4092	1	2	2	1	2	2	1	2	2
4094	1	2	2	1	2	2	1	2	2
4096	1	2	2	1	2	2	1	2	2
4097	1	2	2	1	1	2	1	2	2
4098	1	2	2	1	2	2	1	2	2
4099	1	2	2	1	2	2	1	2	2
4100	1	1	2	1	1	2	1	1	2
4101	1	2	2	1	2	2	1	2	2
4102	1	2	2	1	2	2	1	2	2
4103	1	2	2	1	2	2	1	2	2
4104	1	2	2	1	2	2	1	2	2
4105	1	1	2	1	1	2	1	1	2
4106	1	1	2	1	2	2	1	2	2
4107	1	2	2	1	2	2	1	2	2
4108	1	2	2	1	2	2	1	2	2
4109	1	2	2	1	2	2	1	2	2
4110	1	2	2	1	2	2	1	2	2
4111	1	1	2	1	1	2	1	1	2
4114	1	1	2	1	1	2	1	1	2
4115	1	2	2	1	2	2	1	2	2
4117	1	2	2	1	2	2	1	2	2
4118	1	2	2	1	2	2	1	2	2
4119	1	2	2	1	2	2	1	2	2
4120	1	1	2	1	1	2	1	1	2
4123	1	2	2	1	2	2	1	2	2
4124	1	1	2	1	2	2	1	2	2
4127	1	2	2	1	2	2	1	2	2
4128	1	2	2	1	2	2	1	2	2
4129	1	2	2	1	2	2	1	2	2
4130	1	2	2	1	2	2	1	2	2
4131	1	2	2	1	2	2	1	2	2
4132	1	2	2	1	2	2	1	2	2
4133	1	2	2	1	2	2	1	2	2
4135	1	2	2	1	2	2	1	2	2
4136	1	2	2	1	2	2	1	2	2
4137	1	2	2	1	2	2	1	2	2
4138	1	2	2	1	2	2	1	2	2
4139	1	1	2	1	2	2	1	1	2
4141	1	1	2	1	1	2	1	1	2
4142	1	1	2	1	1	2	1	1	2
4143	1	2	2	2	2	2	1	2	2
4144	1	2	2	1	2	2	1	2	2
4151	1	1	2	1	1	2	1	1	2
4152	1	2	2	1	2	2	1	2	2
4153	1	2	2	1	2	2	1	2	2
4154	1	2	2	1	2	2	1	2	2
4155	1	1	2	1	1	2	1	1	2
4156	1	1	2	1	1	2	1	1	2
4157	1	1	2	1	1	2	1	1	2
4158	1	1	2	1	1	2	1	1	2
4159	1	1	2	1	1	2	1	1	2
4160	1	2	2	1	2	2	1	2	2
4161	1	2	2	1	2	2	1	2	2
4163	1	2	2	1	2	2	1	2	2
4164	1	2	2	1	2	2	1	2	2
4165	1	1	2	1	1	2	1	1	2
4166	1	2	2	1	2	2	1	2	2
4168	1	2	2	1	2	2	1	2	2
4169	1	2	2	1	2	2	1	2	2
4170	1	2	2	1	2	2	1	2	2
4171	1	2	2	1	2	2	1	2	2
4172	1	2	2	1	2	2	1	2	2
4173	1	2	2	1	2	2	1	2	2
4174	1	2	2	1	2	2	1	2	2
4175	1	2	2	1	2	2	1	2	2
4176	1	2	2	1	2	2	1	2	2
4177	1	2	2	1	2	2	1	2	2
4178	1	2	2	1	2	2	1	2	2
4179	1	2	2	1	2	2	1	2	2
4180	1	2	2	1	2	2	1	2	2
4181	1	2	2	1	2	2	1	2	2
4182	1	2	2	1	2	2	1	2	2
4183	1	2	2	1	2	2	1	2	2
4184	1	2	2	1	2	2	1	2	2
4185	1	2	2	1	2	2	1	2	2
4186	1	2	2	1	2	2	1	2	2
4187	1	2	2	1	2	2	1	2	2
4188	1	1	2	1	1	2	1	1	2
4189	1	2	2	1	2	2	1	2	2
4190	1	2	2	1	2	2	1	2	2
4191	1	1	2	1	1	2	1	1	2
4192	1	2	2	1	2	2	1	2	2
4193	1	2	2	1	2	2	1	2	2
4194	1	2	2	1	2	2	1	2	2
4195	1	1	2	1	1	2	1	1	2
4196	1	2	2	1	2	2	1	2	2
4197	1	2	2	1	2	2	1	2	2
4198	1	2	2	1	2	2	1	2	2
4199	1	2	2	1	2	2	1	2	2
4200	1	2	2	1	2	2	1	2	2
4201	1	2	2	1	2	2	1	2	2
4202	1	2	2	1	2	2	1	2	2
4203	1	2	2	1	2	2	1	2	2
4204	1	2	2	1	2	2	1	2	2
4205	1	2	2	1	2	2	1	2	2
4206	1	2	2	1	2	2	1	2	2
4207	1	1	2	1	1	2	1	1	2
4208	1	1	2	1	1	2	1	1	2
4209	1	2	2	1	2	2	1	2	2
4210	1	2	2	1	2	2	1	2	2
4211	1	2	2	1	2	2	1	2	2
4212	1	2	2	1	2	2	1	2	2
4213	1	2	2	1	2	2	1	2	2
4214	1	2	2	1	2	2	1	2	2
4216	1	2	2	1	2	2	1	2	2
4217	1	2	2	1	2	2	1	2	2
4218	1	2	2	1	2	2	1	2	2
4219	1	2	2	1	2	2	1	2	2
4220	1	2	2	1	2	2	1	2	2
4221	1	1	2	1	1	2	1	1	2
4222	1	2	2	1	2	2	1	2	2
4228	1	1	2	1	1	2	1	1	2
4229	1	1	2	1	1	2	1	1	2
4230	1	1	2	1	1	2	1	1	2
4231	1	1	2	1	1	2	1	1	2
4232	1	2	2	1	2	2	1	2	2
4235	1	2	2	1	2	2	1	2	2
4236	1	1	2	1	1	2	1	1	2
4237	1	2	2	1	2	2	1	2	2
4238	1	2	2	1	1	2	1	2	2
4244	1	2	2	1	2	2	1	2	2
4247	1	1	2	1	1	2	1	1	2
4248	1	2	2	1	2	2	1	2	2
4249	1	2	2	1	2	2	1	2	2
4250	1	1	2	1	1	2	1	1	2
4251	1	1	2	1	1	2	1	1	2
4252	1	1	2	1	1	2	1	1	2
4253	1	1	2	1	1	2	1	1	2
4254	1	1	2	1	1	2	1	1	2
4255	1	1	2	1	1	2	1	1	2
4257	1	2	2	1	2	2	1	2	2
4259	1	2	2	1	2	2	1	2	2
4260	1	2	2	1	2	2	1	2	2
4261	1	1	2	1	1	2	1	1	2
4289	1	1	2	1	1	2	1	1	2
4314	1	2	2	1	2	2	1	2	2
4315	1	2	2	1	2	2	1	2	2
4316	1	2	2	1	2	2	1	2	2
4317	1	2	2	1	2	2	1	2	2
4318	2	2	2	1	2	2	1	2	2
4319	2	2	2	1	2	2	1	2	2
4320	2	2	2	1	2	2	1	2	2
4321	2	2	2	1	2	2	1	2	2
4322	2	2	2	1	2	2	1	2	2
4323	2	2	2	1	2	2	1	2	2
4324	2	2	2	1	2	2	1	2	2
4325	2	2	2	1	2	2	1	2	2
4326	2	2	2	1	2	2	1	2	2
4327	2	2	2	1	2	2	1	2	2
4328	2	2	2	1	2	2	1	2	2
4329	2	2	2	1	2	2	1	2	2
4330	2	2	2	1	2	2	1	2	2
4331	2	2	2	1	2	2	1	2	2
4334	2	2	2	1	2	2	1	2	2
4339	2	2	2	1	2	2	1	2	2
4340	2	2	2	1	2	2	1	2	2
4341	2	2	2	1	2	2	1	2	2
4342	2	2	2	1	2	2	1	2	2
4343	2	2	2	1	2	2	1	2	2
4344	2	2	2	1	2	2	1	2	2
4345	2	2	2	1	2	2	1	2	2
4346	2	2	2	1	2	2	1	2	2
4347	2	2	2	1	2	2	1	2	2
4348	2	2	2	1	2	2	1	2	2
4349	2	2	2	1	2	2	1	2	2
4350	2	2	2	1	2	2	1	2	2
4351	2	2	2	1	2	2	1	2	2
4352	2	2	2	1	2	2	1	2	2
4353	2	2	2	1	2	2	1	2	2
4354	2	2	2	1	2	2	1	2	2
4355	2	2	2	1	2	2	1	2	2
4356	2	2	2	1	2	2	1	2	2
4357	2	2	2	1	2	2	1	2	2
4358	2	2	2	1	2	2	1	2	2
4359	2	2	2	1	2	2	1	2	2
4360	2	2	2	1	2	2	1	2	2
4361	2	2	2	1	2	2	1	2	2
4362	2	2	2	1	2	2	1	2	2
4363	2	2	2	1	2	2	1	2	2
4364	2	2	2	1	2	2	1	2	2
4365	2	2	2	1	2	2	1	2	2
4366	2	2	2	1	2	2	1	2	2
4377	1	2	2	1	2	2	1	2	2
4378	1	2	2	1	2	2	1	2	2
4380	2	2	2	1	2	2	1	2	2
4383	1	2	2	1	2	2	1	2	2
4391	2	2	2	1	2	2	1	2	2
4392	2	2	2	1	2	2	1	2	2
4393	2	2	2	1	2	2	1	2	2
4394	2	2	2	1	2	2	1	2	2
4395	2	2	2	1	2	2	1	2	2
4396	2	2	2	1	2	2	1	2	2
4397	2	2	2	1	2	2	1	2	2
4398	2	2	2	1	2	2	1	2	2
4399	2	2	2	1	2	2	1	2	2
4400	2	2	2	1	2	2	1	2	2
4401	2	2	2	1	2	2	1	2	2
4402	2	2	2	1	2	2	1	2	2
4403	2	2	2	1	2	2	1	2	2
4404	2	2	2	1	2	2	1	2	2
4405	2	2	2	1	2	2	1	2	2
4406	2	2	2	1	2	2	1	2	2
4463	1	2	2	1	2	2	1	2	2
4464	1	2	2	1	2	2	1	2	2
4465	1	2	2	1	2	2	1	2	2
4466	1	2	2	1	2	2	1	2	2
4467	1	2	2	1	2	2	1	2	2
4468	1	2	2	1	2	2	1	2	2
4469	2	2	2	1	2	2	1	2	2
4470	1	2	2	1	2	2	1	2	2
4471	1	2	2	1	2	2	1	2	2
4472	1	2	2	1	1	2	1	1	2
4473	1	2	2	1	2	2	1	2	2
4474	1	2	2	1	2	2	1	2	2
4475	1	2	2	1	2	2	1	2	2
4476	1	2	2	1	2	2	1	2	2
4477	1	2	2	1	2	2	1	2	2
4478	1	2	2	1	2	2	1	2	2
4479	1	2	2	1	2	2	1	2	2
4480	1	2	2	1	2	2	1	2	2
4481	1	2	2	1	2	2	1	2	2
4482	1	2	2	1	2	2	1	2	2
4483	1	2	2	1	2	2	1	2	2
4484	1	2	2	1	2	2	1	2	2
4485	1	2	2	1	2	2	1	2	2
4486	1	2	2	1	2	2	1	2	2
4487	1	2	2	1	2	2	1	2	2
4488	1	2	2	2	2	2	1	2	2
4489	1	2	2	2	2	2	1	2	2
4490	1	2	2	1	2	2	1	2	2
4491	1	2	2	1	2	2	1	2	2
4492	1	2	2	1	2	2	1	2	2
4493	1	2	2	1	2	2	1	2	2
4495	1	1	2	1	2	2	1	2	2
4496	1	1	2	1	2	2	1	2	2
4513	2	2	2	1	2	2	1	2	2
4514	2	2	2	1	2	2	1	2	2
4515	1	2	2	1	2	2	1	2	2
4516	1	2	2	1	2	2	1	2	2
4522	2	2	2	1	2	2	1	2	2
4523	1	2	2	1	2	2	1	2	2
4524	1	2	2	1	2	2	1	2	2
4526	1	2	2	1	2	2	1	2	2
4527	2	2	2	1	2	2	1	2	2
4528	2	2	2	1	2	2	1	2	2
4529	1	2	2	1	2	2	1	2	2
4530	2	2	2	1	2	2	1	2	2
4531	2	2	2	1	2	2	1	2	2
4533	1	2	2	1	2	2	1	2	2
4534	1	2	2	1	2	2	1	2	2
4535	1	2	2	1	2	2	1	2	2
4536	1	2	2	1	2	2	1	2	2
4537	1	2	2	1	2	2	1	2	2
4538	1	2	2	1	2	2	1	2	2
4539	1	2	2	1	2	2	1	2	2
4540	1	2	2	1	2	2	1	2	2
4541	1	2	2	1	2	2	1	2	2
4544	2	2	2	1	2	2	1	2	2
4546	2	2	2	1	2	2	1	2	2
4547	2	2	2	1	2	2	1	2	2
4549	1	1	2	1	1	2	1	1	2
4550	1	1	2	1	1	2	1	1	2
4560	1	1	2	1	1	2	1	1	2
4561	1	1	2	1	1	2	1	1	2
4562	1	2	2	1	2	2	1	2	2
4563	1	2	2	1	2	2	1	2	2
4564	1	2	2	1	2	2	1	2	2
4565	1	2	2	1	2	2	1	2	2
4566	1	2	2	1	2	2	1	2	2
4567	1	2	2	1	2	2	1	2	2
4568	1	2	2	1	2	2	1	2	2
4569	1	1	2	1	1	2	1	1	2
4570	1	1	2	1	1	2	1	1	2
4571	1	2	2	1	2	2	1	2	2
4572	1	2	2	1	1	2	1	1	2
4573	1	1	2	1	2	2	1	2	2
4574	1	1	2	1	1	2	1	1	2
4575	1	2	2	1	2	2	1	2	2
4577	1	2	2	1	2	2	1	2	2
4579	1	2	2	1	2	2	1	2	2
4580	1	2	2	1	2	2	1	2	2
4581	1	2	2	1	2	2	1	2	2
4582	1	2	2	1	2	2	1	2	2
4584	1	2	2	1	2	2	1	2	2
4587	1	2	2	1	2	2	1	2	2
4589	1	2	2	1	2	2	1	2	2
4590	1	2	2	1	2	2	1	2	2
4591	1	2	2	1	2	2	1	2	2
4592	1	2	2	1	2	2	1	2	2
4593	1	2	2	1	2	2	1	2	2
4594	1	2	2	1	2	2	1	2	2
4596	1	2	2	1	2	2	1	2	2
4597	1	2	2	1	2	2	1	2	2
4598	1	2	2	1	2	2	1	2	2
4602	1	2	2	1	2	2	1	2	2
4603	1	2	2	1	2	2	1	2	2
4605	1	2	2	1	2	2	1	2	2
4606	1	2	2	1	2	2	1	2	2
4607	1	1	2	1	1	2	1	1	2
4609	1	2	2	1	2	2	1	2	2
4613	1	2	2	1	2	2	1	2	2
4614	1	2	2	1	2	2	1	2	2
4616	1	2	2	1	2	2	1	2	2
4618	1	2	2	1	2	2	1	2	2
4620	1	2	2	1	2	2	1	2	2
4621	1	2	2	1	2	2	1	2	2
4622	1	2	2	1	2	2	1	2	2
4628	1	2	2	1	2	2	1	2	2
4629	1	2	2	1	2	2	1	2	2
4630	1	1	2	1	1	2	1	1	2
4631	1	2	2	1	2	2	1	2	2
4632	1	2	2	1	2	2	1	2	2
4633	1	2	2	1	1	2	1	2	2
4634	1	2	2	1	2	2	1	2	2
4635	1	2	2	1	2	2	1	2	2
4636	1	2	2	1	2	2	1	2	2
4637	1	2	2	1	2	2	1	2	2
4638	1	2	2	1	2	2	1	2	2
4639	1	2	2	1	1	2	1	2	2
4640	1	2	2	1	2	2	1	2	2
4641	1	2	2	1	2	2	1	2	2
4643	1	2	2	1	2	2	1	2	2
4649	1	2	2	2	2	2	1	2	2
4650	2	2	2	1	2	2	1	2	2
4651	2	2	2	1	2	2	1	2	2
4652	2	2	2	1	2	2	1	2	2
4654	1	1	2	1	1	2	1	1	2
4655	1	1	2	1	1	2	1	1	2
4656	1	1	2	1	1	2	1	1	2
4657	1	2	2	1	2	2	1	2	2
4658	1	2	2	1	2	2	1	2	2
4660	1	2	2	1	2	2	1	2	2
4661	1	2	2	1	2	2	1	2	2
4663	2	2	2	1	2	2	1	2	2
4664	1	2	2	1	2	2	1	2	2
4665	1	2	2	1	2	2	1	2	2
4666	1	2	2	1	2	2	1	2	2
4668	1	2	2	1	2	2	1	2	2
4670	1	2	2	1	2	2	1	2	2
4671	1	2	2	1	2	2	1	2	2
4672	1	2	2	1	2	2	1	2	2
4675	1	2	2	1	2	2	1	2	2
4680	1	2	2	1	2	2	1	2	2
4681	1	2	2	1	2	2	1	2	2
4682	1	2	2	1	2	2	1	2	2
4685	1	1	2	1	1	2	1	1	2
4686	1	2	2	1	2	2	1	2	2
4687	1	2	2	1	2	2	1	2	2
4688	1	2	2	1	2	2	1	2	2
4689	1	2	2	1	2	2	1	2	2
4690	1	2	2	1	2	2	1	2	2
4694	2	2	2	1	2	2	1	2	2
4695	2	2	2	1	2	2	1	2	2
4696	2	2	2	1	2	2	1	2	2
4697	2	2	2	1	2	2	1	2	2
4699	1	2	2	1	2	2	1	2	2
4700	1	2	2	1	2	2	1	2	2
4701	1	2	2	1	2	2	1	2	2
4702	1	2	2	1	2	2	1	2	2
4703	1	2	2	1	2	2	1	2	2
4704	1	2	2	1	2	2	1	2	2
4705	1	2	2	1	2	2	1	2	2
4706	1	2	2	1	2	2	1	2	2
4707	1	2	2	1	2	2	1	2	2
4708	1	2	2	1	2	2	1	2	2
4709	1	2	2	1	2	2	1	2	2
4710	1	2	2	1	2	2	1	2	2
4711	1	2	2	1	2	2	1	2	2
4712	1	2	2	1	2	2	1	2	2
4713	1	2	2	1	2	2	1	2	2
4717	1	2	2	1	2	2	1	2	2
4718	1	2	2	1	2	2	1	2	2
4719	1	2	2	1	2	2	1	2	2
4720	1	2	2	1	2	2	1	2	2
4721	1	2	2	1	2	2	1	2	2
4722	1	2	2	1	2	2	1	2	2
4723	1	2	2	1	2	2	1	2	2
4724	1	2	2	1	2	2	1	2	2
4725	1	2	2	1	2	2	1	2	2
4726	1	2	2	1	2	2	1	2	2
4727	1	2	2	1	2	2	1	2	2
4728	1	2	2	1	2	2	1	2	2
4729	1	2	2	1	2	2	1	2	2
4730	1	2	2	1	2	2	1	2	2
4731	1	2	2	1	2	2	1	2	2
4732	1	2	2	1	2	2	1	2	2
4733	1	2	2	1	2	2	1	2	2
4734	1	2	2	1	2	2	1	2	2
4735	1	2	2	1	2	2	1	2	2
4736	1	2	2	1	2	2	1	2	2
4737	1	2	2	1	2	2	1	2	2
4738	1	2	2	1	2	2	1	2	2
4739	1	2	2	1	2	2	1	2	2
4740	1	2	2	1	2	2	1	2	2
4741	1	2	2	1	2	2	1	2	2
4742	1	2	2	1	2	2	1	2	2
4743	1	2	2	1	2	2	1	2	2
4744	1	2	2	1	2	2	1	2	2
4745	1	2	2	1	2	2	1	2	2
4746	1	2	2	1	2	2	1	2	2
4748	1	2	2	1	2	2	1	2	2
4751	1	2	2	1	2	2	1	2	2
4752	1	2	2	1	2	2	1	2	2
4753	1	2	2	1	2	2	1	2	2
4754	1	1	2	1	1	2	1	1	2
4755	1	1	2	1	1	2	1	1	2
4756	1	1	2	1	1	2	1	1	2
4757	1	1	2	1	1	2	1	1	2
4759	1	1	2	1	1	2	1	1	2
4760	1	1	2	1	1	2	1	1	2
4761	1	1	2	1	1	2	1	1	2
4779	1	2	2	1	2	2	1	2	2
4780	1	2	2	1	2	2	1	2	2
4781	1	2	2	1	2	2	1	2	2
4782	1	2	2	1	2	2	1	2	2
4783	1	2	2	1	2	2	1	2	2
4784	1	2	2	1	2	2	1	2	2
4785	1	2	2	1	2	2	1	2	2
4786	1	2	2	1	2	2	1	2	2
4787	1	2	2	1	2	2	1	2	2
4788	1	2	2	1	2	2	1	2	2
4989	2	2	2	1	2	2	1	2	2
4990	2	2	2	1	2	2	1	2	2
4991	2	2	2	1	2	2	1	2	2
4992	2	2	2	1	2	2	1	2	2
4993	1	2	2	1	2	2	1	2	2
4994	1	2	2	1	2	2	1	2	2
4995	1	2	2	1	2	2	1	2	2
4996	1	2	2	1	2	2	1	2	2
4998	1	1	2	1	1	2	1	1	2
4999	1	2	2	1	2	2	1	2	2
5000	1	2	2	1	2	2	1	2	2
5001	1	1	2	1	2	2	1	2	2
5002	1	2	2	1	2	2	1	2	2
5003	1	1	2	1	1	2	1	1	2
5004	1	2	2	1	2	2	1	2	2
5006	1	2	2	1	2	2	1	2	2
5007	1	2	2	1	2	2	1	2	2
5008	2	2	2	1	2	2	1	2	2
5009	1	2	2	1	2	2	1	2	2
5010	1	2	2	1	2	2	1	2	2
5011	1	2	2	1	1	2	1	2	2
5012	1	2	2	1	2	2	1	2	2
5013	1	2	2	1	2	2	1	2	2
5014	1	2	2	1	2	2	1	2	2
5015	1	2	2	1	2	2	1	2	2
5016	1	2	2	1	2	2	1	2	2
5018	1	2	2	1	2	2	1	2	2
5019	1	2	2	1	2	2	1	2	2
5021	1	2	2	1	2	2	1	2	2
5022	2	2	2	1	2	2	1	2	2
5023	2	2	2	1	2	2	1	2	2
5024	2	2	2	1	2	2	1	2	2
5037	2	2	2	1	2	2	1	2	2
5039	2	2	2	1	2	2	1	2	2
5040	2	2	2	1	2	2	1	2	2
5041	2	2	2	1	2	2	1	2	2
5043	1	1	2	1	2	2	1	2	2
5056	1	1	2	1	1	2	1	1	2
5073	1	1	2	1	1	2	1	1	2
5077	2	2	2	1	2	2	1	2	2
5079	1	2	2	1	2	2	1	2	2
5080	1	2	2	1	2	2	1	2	2
5081	1	2	2	1	2	2	1	2	2
5082	1	2	2	1	2	2	1	2	2
5083	1	2	2	1	2	2	1	2	2
5084	1	2	2	1	2	2	1	2	2
5085	1	2	2	1	2	2	1	2	2
5086	1	2	2	1	2	2	1	2	2
5088	1	2	2	1	2	2	1	2	2
5089	2	2	2	1	2	2	1	2	2
5090	1	2	2	1	2	2	1	2	2
5091	1	2	2	1	2	2	1	2	2
5093	1	2	2	1	2	2	1	2	2
5094	1	2	2	1	1	2	1	2	2
5095	1	2	2	1	2	2	1	2	2
5096	1	2	2	1	2	2	1	2	2
5097	1	2	2	1	2	2	1	2	2
5098	1	2	2	1	2	2	1	2	2
5099	1	2	2	1	2	2	1	2	2
5100	1	2	2	1	2	2	1	2	2
5101	1	2	2	1	2	2	1	2	2
5102	1	2	2	1	2	2	1	2	2
5103	2	2	2	1	2	2	1	2	2
5104	1	2	2	1	2	2	1	2	2
5109	2	2	2	1	2	2	1	2	2
5110	1	2	2	1	2	2	1	2	2
5111	1	2	2	1	2	2	1	2	2
5112	1	2	2	1	2	2	1	2	2
5120	1	2	2	1	2	2	1	2	2
5113	2	2	2	1	2	2	1	2	2
5114	1	2	2	1	2	2	1	2	2
5115	1	2	2	1	2	2	1	2	2
5116	1	2	2	1	2	2	1	2	2
5117	1	2	2	1	2	2	1	2	2
5118	1	2	2	1	2	2	1	2	2
5119	1	2	2	1	2	2	1	2	2
5121	1	2	2	1	2	2	1	2	2
5122	1	2	2	1	2	2	1	2	2
5123	2	2	2	1	2	2	1	2	2
5124	2	2	2	1	2	2	1	2	2
5125	2	2	2	1	2	2	1	2	2
5126	2	2	2	1	2	2	1	2	2
5127	2	2	2	1	2	2	1	2	2
5128	2	2	2	1	2	2	1	2	2
5129	2	2	2	1	2	2	1	2	2
5130	1	2	2	1	2	2	1	2	2
5131	1	2	2	1	2	2	1	2	2
